user_id,coupon_id,view_count,total_view_duration,request_count,usage_count,interaction_score
U0124,CP0910,1,273,0,0,1
U0124,CP1133,1,113,0,0,1
U0124,CP1176,1,265,0,0,1
U0124,CP1259,1,206,0,0,1
U0124,CP1451,0,0,0,1,5
U0124,CP1821,0,0,0,1,5
U0124,CP1822,0,0,1,0,3
U0124,CP1872,0,0,0,1,5
U0124,CP2073,1,105,0,0,1
U0125,CP0133,1,179,0,0,1
U0125,CP0224,1,223,0,0,1
U0125,CP0481,1,168,0,0,1
U0125,CP1227,0,0,1,0,3
U0125,CP1239,1,111,0,0,1
U0125,CP1328,1,155,0,0,1
U0125,CP1539,1,254,0,0,1
U0125,CP1830,1,251,0,0,1
U0125,CP1950,1,86,0,0,1
U0125,CP2182,1,206,0,0,1
U0125,CP2215,1,275,0,0,1
U0125,CP2293,0,0,1,0,3
U0125,CP2474,1,270,0,0,1
U0126,CP0230,0,0,1,0,3
U0126,CP0421,1,67,0,0,1
U0126,CP0918,1,137,0,0,1
U0126,CP0920,1,257,0,0,1
U0126,CP0996,1,50,0,0,1
U0126,CP1502,1,147,0,0,1
U0126,CP2017,1,96,0,0,1
U0126,CP2123,0,0,1,0,3
U0126,CP2238,1,199,0,0,1
U0126,CP2405,0,0,1,0,3
U0126,CP2468,0,0,0,1,5
U0127,CP0227,1,177,0,0,1
U0127,CP0325,1,239,0,0,1
U0127,CP0436,1,10,0,0,1
U0127,CP0452,1,118,0,0,1
U0127,CP0761,1,177,0,0,1
U0127,CP0789,1,218,0,0,1
U0127,CP0805,1,259,0,0,1
U0127,CP0889,1,113,0,0,1
U0127,CP0897,0,0,0,1,5
U0127,CP0999,1,214,0,0,1
U0127,CP1364,1,113,0,0,1
U0127,CP1367,0,0,1,0,3
U0127,CP1840,1,184,0,0,1
U0127,CP1919,1,206,0,0,1
U0127,CP2089,1,227,0,0,1
U0128,CP0404,0,0,0,1,5
U0128,CP0537,0,0,0,1,5
U0128,CP0697,0,0,1,0,3
U0128,CP1018,1,33,0,0,1
U0128,CP1094,1,162,0,0,1
U0128,CP1124,1,184,0,0,1
U0128,CP1399,1,146,0,0,1
U0128,CP1468,1,10,0,0,1
U0128,CP1500,0,0,0,1,5
U0128,CP1503,1,190,0,0,1
U0128,CP1735,1,280,0,0,1
U0128,CP1770,1,22,0,0,1
U0128,CP1781,1,162,0,0,1
U0128,CP1807,0,0,1,0,3
U0128,CP1931,1,181,0,0,1
U0128,CP1990,0,0,1,0,3
U0128,CP2188,1,39,0,0,1
U0128,CP2428,0,0,0,1,5
U0129,CP0427,1,180,0,0,1
U0129,CP0470,0,0,1,0,3
U0129,CP0498,1,47,0,0,1
U0129,CP0621,1,136,0,0,1
U0129,CP0734,1,150,0,0,1
U0129,CP0976,1,248,0,0,1
U0129,CP0977,1,170,0,0,1
U0129,CP0979,0,0,1,0,3
U0129,CP1300,1,200,0,0,1
U0129,CP1378,0,0,0,1,5
U0129,CP1515,1,231,0,0,1
U0129,CP1679,1,147,0,0,1
U0129,CP1868,1,18,0,0,1
U0129,CP1956,1,252,0,0,1
U0129,CP2191,1,216,0,0,1
U0130,CP0208,0,0,1,0,3
U0130,CP0371,0,0,1,0,3
U0130,CP0453,1,52,0,0,1
U0130,CP1052,0,0,0,1,5
U0130,CP1194,1,245,0,0,1
U0130,CP1408,1,245,0,0,1
U0130,CP1468,1,288,0,0,1
U0130,CP1484,1,178,0,0,1
U0130,CP1520,0,0,1,0,3
U0130,CP1654,0,0,0,1,5
U0130,CP1737,0,0,1,0,3
U0130,CP1848,0,0,1,0,3
U0130,CP2058,1,124,0,0,1
U0130,CP2091,1,161,0,0,1
U0130,CP2387,1,294,0,0,1
U0131,CP0017,1,247,0,0,1
U0131,CP0070,1,89,0,0,1
U0131,CP0170,0,0,1,0,3
U0131,CP0234,1,254,0,0,1
U0131,CP0392,0,0,1,0,3
U0131,CP0501,1,25,0,0,1
U0131,CP0660,1,56,0,0,1
U0131,CP0677,0,0,0,1,5
U0131,CP1517,1,266,0,0,1
U0131,CP1562,0,0,0,1,5
U0131,CP1687,0,0,1,0,3
U0131,CP1967,1,127,0,0,1
U0131,CP2012,1,251,0,0,1
U0132,CP0005,1,249,0,0,1
U0132,CP0059,0,0,0,1,5
U0132,CP0092,1,65,0,0,1
U0132,CP0144,1,35,0,0,1
U0132,CP0146,1,189,0,0,1
U0132,CP0290,1,174,0,0,1
U0132,CP0354,1,117,0,0,1
U0132,CP0428,1,134,0,0,1
U0132,CP0785,0,0,0,1,5
U0132,CP0888,1,183,0,0,1
U0132,CP1011,1,76,0,0,1
U0132,CP1076,1,288,0,0,1
U0132,CP1276,1,22,0,0,1
U0132,CP1590,1,13,0,0,1
U0132,CP1826,1,297,0,0,1
U0132,CP1830,0,0,1,0,3
U0132,CP2019,1,217,0,0,1
U0132,CP2024,1,287,0,0,1
U0132,CP2040,1,47,0,0,1
U0133,CP0024,1,163,0,0,1
U0133,CP0060,0,0,0,1,5
U0133,CP0108,0,0,1,0,3
U0133,CP0426,1,50,0,0,1
U0133,CP0461,0,0,1,0,3
U0133,CP0915,1,298,0,0,1
U0133,CP1148,0,0,1,0,3
U0133,CP1243,0,0,1,0,3
U0133,CP1899,1,200,0,0,1
U0133,CP2240,0,0,0,1,5
U0133,CP2302,0,0,1,0,3
U0134,CP0136,1,16,0,0,1
U0134,CP0228,1,48,0,0,1
U0134,CP0324,0,0,0,1,5
U0134,CP0459,1,265,0,0,1
U0134,CP0966,0,0,0,1,5
U0134,CP1026,0,0,1,0,3
U0134,CP1115,1,254,0,0,1
U0134,CP1280,1,29,0,0,1
U0134,CP1363,1,27,0,0,1
U0134,CP1367,1,75,0,0,1
U0134,CP1368,1,44,0,0,1
U0134,CP1413,0,0,1,0,3
U0134,CP1446,1,44,0,0,1
U0134,CP1602,2,272,0,0,2
U0134,CP1621,0,0,1,0,3
U0134,CP1675,1,83,0,0,1
U0134,CP1861,1,172,0,0,1
U0134,CP1886,1,109,0,0,1
U0134,CP1902,1,187,0,0,1
U0134,CP1916,1,179,0,0,1
U0134,CP1987,0,0,1,0,3
U0134,CP2159,1,114,0,0,1
U0134,CP2473,1,174,0,0,1
U0135,CP0161,0,0,1,0,3
U0135,CP0358,1,222,0,0,1
U0135,CP0481,0,0,0,1,5
U0135,CP0519,1,214,0,0,1
U0135,CP0545,0,0,1,0,3
U0135,CP0612,1,68,0,0,1
U0135,CP0699,0,0,0,1,5
U0135,CP0784,1,266,0,0,1
U0135,CP0803,1,57,0,0,1
U0135,CP0871,1,30,0,0,1
U0135,CP1369,1,210,0,0,1
U0135,CP1503,0,0,1,0,3
U0135,CP1516,1,132,0,0,1
U0135,CP1594,1,227,0,0,1
U0135,CP1612,1,251,0,0,1
U0135,CP1639,1,269,0,0,1
U0135,CP1667,1,52,0,0,1
U0135,CP1963,0,0,0,1,5
U0135,CP2124,0,0,0,1,5
U0135,CP2311,1,52,0,0,1
U0135,CP2324,1,175,0,0,1
U0135,CP2382,0,0,1,0,3
U0135,CP2394,0,0,0,1,5
U0136,CP0076,1,29,0,0,1
U0136,CP0098,1,280,0,0,1
U0136,CP0145,0,0,0,1,5
U0136,CP0167,0,0,1,0,3
U0136,CP0629,1,218,0,0,1
U0136,CP0697,0,0,0,1,5
U0136,CP0813,0,0,1,0,3
U0136,CP1080,0,0,1,0,3
U0136,CP1173,0,0,1,0,3
U0136,CP1193,0,0,1,0,3
U0136,CP1210,1,283,0,0,1
U0136,CP1309,1,248,0,0,1
U0136,CP1434,0,0,1,0,3
U0136,CP1437,1,184,0,0,1
U0136,CP1764,1,231,0,0,1
U0136,CP1934,1,292,0,0,1
U0136,CP2149,1,92,0,0,1
U0136,CP2231,1,18,0,0,1
U0136,CP2398,0,0,1,0,3
U0136,CP2462,1,38,0,0,1
U0137,CP0046,1,49,0,0,1
U0137,CP0130,1,203,0,0,1
U0137,CP0294,1,264,0,0,1
U0137,CP0539,1,247,0,0,1
U0137,CP0573,0,0,0,1,5
U0137,CP0708,1,37,0,0,1
U0137,CP0913,1,245,0,0,1
U0137,CP0968,0,0,0,1,5
U0137,CP1057,0,0,0,1,5
U0137,CP1111,0,0,1,0,3
U0137,CP1621,1,161,0,0,1
U0137,CP2353,1,71,0,0,1
U0138,CP0043,0,0,0,1,5
U0138,CP0058,0,0,0,1,5
U0138,CP0530,0,0,1,0,3
U0138,CP0843,0,0,1,0,3
U0138,CP1098,1,204,0,0,1
U0138,CP1225,1,280,0,0,1
U0138,CP1238,1,70,0,0,1
U0138,CP1492,1,217,0,0,1
U0138,CP1603,1,7,0,0,1
U0139,CP0030,1,108,0,0,1
U0139,CP0229,0,0,1,0,3
U0139,CP0262,1,101,0,0,1
U0139,CP0432,0,0,0,1,5
U0139,CP0470,0,0,0,1,5
U0139,CP0722,1,239,0,0,1
U0139,CP0730,1,21,0,0,1
U0139,CP0786,0,0,1,0,3
U0139,CP0844,1,74,0,0,1
U0139,CP0851,1,57,0,0,1
U0139,CP0887,0,0,1,0,3
U0139,CP1044,0,0,1,0,3
U0139,CP1050,1,282,0,0,1
U0139,CP1140,0,0,0,1,5
U0139,CP1181,1,63,0,0,1
U0139,CP1187,1,158,0,0,1
U0139,CP1905,1,174,0,0,1
U0139,CP1959,1,80,0,0,1
U0139,CP1969,1,134,0,0,1
U0139,CP2004,1,13,0,0,1
U0139,CP2237,1,223,0,0,1
U0140,CP0026,0,0,0,1,5
U0140,CP0116,0,0,0,1,5
U0140,CP0650,0,0,0,1,5
U0140,CP0767,1,151,0,0,1
U0140,CP0854,0,0,0,1,5
U0140,CP0925,1,169,0,0,1
U0140,CP1102,1,84,0,0,1
U0140,CP1270,0,0,1,0,3
U0140,CP1372,1,77,0,0,1
U0140,CP1439,1,116,0,0,1
U0140,CP1667,1,131,0,0,1
U0140,CP1748,0,0,1,0,3
U0140,CP2121,0,0,0,1,5
U0140,CP2313,0,0,1,0,3
U0140,CP2392,1,229,0,0,1
U0141,CP0259,0,0,0,1,5
U0141,CP0402,1,152,0,0,1
U0141,CP0437,1,147,0,0,1
U0141,CP0576,1,80,0,0,1
U0141,CP1129,1,145,0,0,1
U0141,CP1345,1,282,0,0,1
U0141,CP1373,0,0,1,0,3
U0141,CP1717,1,56,0,0,1
U0141,CP1744,1,132,0,0,1
U0141,CP1981,1,19,0,0,1
U0141,CP2111,1,232,0,0,1
U0141,CP2164,1,69,0,0,1
U0142,CP0486,1,257,0,0,1
U0142,CP0727,0,0,0,1,5
U0142,CP1028,1,6,0,0,1
U0142,CP1474,1,36,0,0,1
U0142,CP1803,1,160,0,0,1
U0142,CP2352,1,122,0,0,1
U0143,CP0026,1,257,0,0,1
U0143,CP0085,1,64,0,0,1
U0143,CP0392,1,131,0,0,1
U0143,CP0463,1,105,0,0,1
U0143,CP0680,1,161,0,0,1
U0143,CP0715,1,258,0,0,1
U0143,CP0772,1,178,0,0,1
U0143,CP0907,1,119,0,0,1
U0143,CP0971,1,85,0,0,1
U0143,CP1058,1,149,0,0,1
U0143,CP1294,1,288,0,0,1
U0143,CP1675,1,197,0,0,1
U0143,CP1731,1,168,0,0,1
U0143,CP1925,0,0,0,1,5
U0143,CP2135,1,142,0,0,1
U0143,CP2152,1,58,0,0,1
U0143,CP2214,0,0,1,0,3
U0143,CP2254,1,286,0,0,1
U0144,CP0168,1,162,0,0,1
U0144,CP0176,1,85,0,0,1
U0144,CP0449,1,231,0,0,1
U0144,CP0752,1,7,0,0,1
U0144,CP0901,0,0,1,0,3
U0144,CP0915,1,209,0,0,1
U0144,CP0929,1,181,0,0,1
U0144,CP1050,1,32,0,0,1
U0144,CP1081,1,214,0,0,1
U0144,CP1400,0,0,1,0,3
U0144,CP1490,0,0,0,1,5
U0144,CP1491,1,289,0,0,1
U0144,CP1552,0,0,0,1,5
U0144,CP1619,0,0,1,0,3
U0144,CP1672,1,190,0,0,1
U0144,CP1685,1,93,0,0,1
U0144,CP1771,1,86,0,0,1
U0144,CP1943,1,24,0,0,1
U0144,CP1954,1,8,0,0,1
U0144,CP2386,1,172,0,0,1
U0145,CP0615,0,0,0,1,5
U0145,CP0669,1,216,0,0,1
U0145,CP0980,1,230,0,0,1
U0145,CP1018,1,249,0,0,1
U0145,CP1133,1,193,0,0,1
U0145,CP1412,1,103,0,0,1
U0145,CP1456,0,0,0,1,5
U0145,CP1612,1,147,0,0,1
U0145,CP1760,1,70,0,0,1
U0145,CP1795,1,36,0,0,1
U0145,CP1911,0,0,1,0,3
U0145,CP2260,1,149,0,0,1
U0145,CP2294,1,55,0,0,1
U0145,CP2316,0,0,0,1,5
U0145,CP2441,1,109,0,0,1
U0146,CP0388,0,0,1,0,3
U0146,CP0536,0,0,0,1,5
U0146,CP0685,1,249,0,0,1
U0146,CP0789,0,0,0,1,5
U0146,CP0977,1,290,0,0,1
U0146,CP1277,0,0,1,0,3
U0146,CP1384,1,204,0,0,1
U0146,CP1414,1,78,0,0,1
U0146,CP1648,1,289,0,0,1
U0146,CP1727,0,0,1,0,3
U0146,CP1911,1,91,0,0,1
U0146,CP1930,0,0,1,0,3
U0146,CP1944,1,131,0,0,1
U0146,CP2109,1,167,0,0,1
U0146,CP2247,1,162,0,0,1
U0146,CP2310,1,55,0,0,1
U0146,CP2329,1,13,0,0,1
U0147,CP0293,0,0,1,0,3
U0147,CP0838,1,145,0,0,1
U0147,CP1458,0,0,1,0,3
U0147,CP1521,1,114,0,0,1
U0147,CP1573,1,72,0,0,1
U0147,CP1577,1,96,0,0,1
U0147,CP1724,0,0,1,0,3
U0147,CP1954,0,0,1,0,3
U0147,CP1977,1,45,0,0,1
U0147,CP2084,1,187,0,0,1
U0147,CP2104,1,234,0,0,1
U0147,CP2336,1,222,0,0,1
U0148,CP0314,1,241,0,0,1
U0148,CP0333,1,27,0,0,1
U0148,CP0468,1,151,0,0,1
U0148,CP0498,1,175,0,0,1
U0148,CP0600,0,0,1,0,3
U0148,CP0983,1,81,0,0,1
U0148,CP0987,1,18,0,0,1
U0148,CP1024,1,220,0,0,1
U0148,CP1277,1,145,0,0,1
U0148,CP1283,1,170,0,0,1
U0148,CP1842,1,260,0,0,1
U0148,CP1865,1,151,0,0,1
U0148,CP1877,1,129,0,0,1
U0148,CP1928,1,91,0,0,1
U0148,CP2062,1,259,0,0,1
U0148,CP2179,1,225,0,0,1
U0148,CP2187,0,0,0,1,5
U0148,CP2350,1,163,0,0,1
U0149,CP0100,0,0,0,1,5
U0149,CP0204,0,0,0,1,5
U0149,CP0380,1,102,0,0,1
U0149,CP0404,0,0,0,1,5
U0149,CP0444,1,174,0,0,1
U0149,CP0532,1,34,0,0,1
U0149,CP0942,0,0,1,0,3
U0149,CP1487,1,75,0,0,1
U0149,CP1627,1,77,0,0,1
U0149,CP1675,1,245,0,0,1
U0149,CP1693,0,0,1,0,3
U0149,CP1879,0,0,1,0,3
U0149,CP1937,1,184,0,0,1
U0149,CP2302,1,144,0,0,1
U0150,CP0117,0,0,1,0,3
U0150,CP0212,1,241,0,0,1
U0150,CP0215,1,102,0,0,1
U0150,CP0322,0,0,1,0,3
U0150,CP0325,0,0,1,0,3
U0150,CP0450,0,0,0,1,5
U0150,CP0608,1,105,0,0,1
U0150,CP0709,0,0,0,1,5
U0150,CP0862,1,191,0,0,1
U0150,CP0904,0,0,1,0,3
U0150,CP0962,1,264,0,0,1
U0150,CP1195,1,265,0,0,1
U0150,CP1424,0,0,0,1,5
U0150,CP1615,0,0,1,0,3
U0150,CP1996,1,89,0,0,1
U0150,CP2052,1,191,0,0,1
U0150,CP2111,1,65,0,0,1
U0150,CP2217,0,0,1,0,3
U0151,CP0161,1,173,0,0,1
U0151,CP0323,1,163,0,0,1
U0151,CP0339,1,140,0,0,1
U0151,CP0369,0,0,0,1,5
U0151,CP0614,1,232,0,0,1
U0151,CP0700,1,189,0,0,1
U0151,CP0760,1,166,0,0,1
U0151,CP0932,1,269,0,0,1
U0151,CP1256,1,147,0,0,1
U0151,CP1396,1,75,0,0,1
U0151,CP1556,1,97,0,0,1
U0151,CP1569,0,0,0,1,5
U0151,CP2280,1,215,0,0,1
U0151,CP2381,1,103,0,0,1
U0151,CP2498,1,198,0,0,1
U0152,CP0285,1,198,0,0,1
U0152,CP0369,1,136,0,0,1
U0152,CP0595,1,35,0,0,1
U0152,CP0747,1,112,0,0,1
U0152,CP1222,0,0,0,1,5
U0152,CP1637,1,167,0,0,1
U0152,CP1825,1,152,0,0,1
U0152,CP1936,1,71,0,0,1
U0152,CP2278,0,0,1,0,3
U0152,CP2470,1,53,0,0,1
U0152,CP2481,0,0,1,0,3
U0153,CP0018,0,0,0,1,5
U0153,CP0027,0,0,0,1,5
U0153,CP0190,0,0,1,0,3
U0153,CP0241,1,249,0,0,1
U0153,CP0437,0,0,1,0,3
U0153,CP0556,0,0,0,1,5
U0153,CP0559,1,138,0,0,1
U0153,CP0645,1,156,0,0,1
U0153,CP1124,1,181,0,0,1
U0153,CP1434,1,230,0,0,1
U0153,CP1915,1,106,0,0,1
U0153,CP2032,0,0,1,0,3
U0153,CP2117,1,247,0,0,1
U0153,CP2331,0,0,0,1,5
U0153,CP2439,1,136,0,0,1
U0154,CP0054,0,0,1,0,3
U0154,CP0255,1,277,0,0,1
U0154,CP0291,0,0,1,0,3
U0154,CP0305,1,164,0,0,1
U0154,CP0709,0,0,0,1,5
U0154,CP1117,1,82,0,0,1
U0154,CP1483,1,142,0,0,1
U0154,CP1505,1,84,0,0,1
U0154,CP1823,1,105,0,0,1
U0154,CP1985,1,215,0,0,1
U0154,CP2180,0,0,0,1,5
U0154,CP2375,1,15,0,0,1
U0154,CP2418,1,52,0,0,1
U0155,CP0042,1,61,0,0,1
U0155,CP0139,1,71,0,0,1
U0155,CP0222,0,0,1,0,3
U0155,CP0581,0,0,0,1,5
U0155,CP1134,0,0,1,0,3
U0155,CP1183,0,0,0,1,5
U0155,CP1248,1,35,0,0,1
U0155,CP1300,1,272,0,0,1
U0155,CP1513,1,231,0,0,1
U0155,CP2010,0,0,1,0,3
U0155,CP2136,1,113,0,0,1
U0155,CP2201,0,0,1,0,3
U0155,CP2221,1,208,0,0,1
U0156,CP0030,1,173,0,0,1
U0156,CP0112,1,211,0,0,1
U0156,CP0417,0,0,1,0,3
U0156,CP0448,1,103,0,0,1
U0156,CP0964,1,296,0,0,1
U0156,CP1217,1,157,0,0,1
U0156,CP1254,1,113,0,0,1
U0156,CP1487,1,266,0,0,1
U0156,CP1532,0,0,1,0,3
U0156,CP1853,1,168,0,0,1
U0156,CP1945,0,0,1,0,3
U0156,CP2013,1,79,0,0,1
U0157,CP0022,0,0,1,0,3
U0157,CP0051,0,0,1,0,3
U0157,CP0106,1,36,0,0,1
U0157,CP0473,0,0,1,0,3
U0157,CP0985,0,0,1,0,3
U0157,CP1037,1,110,0,0,1
U0157,CP1305,1,163,0,0,1
U0157,CP1380,1,231,0,0,1
U0157,CP1520,1,103,0,0,1
U0157,CP1597,0,0,0,1,5
U0157,CP1723,1,253,0,0,1
U0157,CP1928,1,166,0,0,1
U0157,CP2400,1,295,0,0,1
U0158,CP0100,1,86,0,0,1
U0158,CP0259,1,130,0,0,1
U0158,CP0347,1,294,0,0,1
U0158,CP0356,1,178,0,0,1
U0158,CP0885,0,0,1,0,3
U0158,CP1881,1,100,0,0,1
U0158,CP1883,1,221,0,0,1
U0158,CP2046,0,0,1,0,3
U0158,CP2122,1,96,0,0,1
U0159,CP0043,0,0,0,1,5
U0159,CP0127,1,172,0,0,1
U0159,CP0136,1,241,0,0,1
U0159,CP0934,1,143,0,0,1
U0159,CP1228,1,142,0,0,1
U0159,CP1581,1,105,0,0,1
U0159,CP1642,1,34,0,0,1
U0159,CP1730,1,117,0,0,1
U0159,CP1892,0,0,1,0,3
U0159,CP1997,1,58,0,0,1
U0159,CP2117,1,154,0,0,1
U0159,CP2207,1,239,0,0,1
U0159,CP2487,1,128,0,0,1
U0160,CP0257,1,230,0,0,1
U0160,CP0296,0,0,1,0,3
U0160,CP0298,1,271,0,0,1
U0160,CP0319,1,39,0,0,1
U0160,CP0496,1,170,0,0,1
U0160,CP0712,1,218,0,0,1
U0160,CP0880,1,142,0,0,1
U0160,CP0882,0,0,0,1,5
U0160,CP0934,0,0,1,0,3
U0160,CP1277,0,0,1,0,3
U0160,CP1428,1,274,0,0,1
U0160,CP1789,1,143,0,0,1
U0160,CP1945,1,105,0,0,1
U0160,CP2088,0,0,0,1,5
U0160,CP2137,0,0,1,0,3
U0160,CP2169,1,244,0,0,1
U0160,CP2206,1,20,0,0,1
U0160,CP2235,0,0,0,1,5
U0160,CP2361,1,198,0,0,1
U0160,CP2386,0,0,1,0,3
U0160,CP2497,0,0,1,0,3
U0160,CP2498,0,0,1,0,3
U0161,CP0196,1,99,0,0,1
U0161,CP0749,1,56,0,0,1
U0161,CP0819,1,297,0,0,1
U0161,CP0849,1,49,0,0,1
U0161,CP0916,1,174,0,0,1
U0161,CP0999,1,103,0,0,1
U0161,CP1065,1,121,0,0,1
U0161,CP1228,0,0,1,0,3
U0161,CP1315,1,280,0,0,1
U0161,CP1389,1,212,0,0,1
U0161,CP1548,0,0,0,1,5
U0161,CP1696,1,63,0,0,1
U0161,CP2208,0,0,1,0,3
U0162,CP0012,1,169,0,0,1
U0162,CP0443,1,228,0,0,1
U0162,CP0447,0,0,0,1,5
U0162,CP1408,1,81,0,0,1
U0162,CP1658,0,0,0,1,5
U0162,CP2020,1,42,0,0,1
U0162,CP2192,1,198,0,0,1
U0162,CP2354,1,95,0,0,1
U0162,CP2467,1,264,0,0,1
U0163,CP0071,1,17,0,0,1
U0163,CP0123,1,112,0,0,1
U0163,CP0334,0,0,0,1,5
U0163,CP0347,0,0,1,0,3
U0163,CP0612,0,0,1,0,3
U0163,CP0684,1,217,0,0,1
U0163,CP0944,1,213,0,0,1
U0163,CP1081,1,74,0,0,1
U0163,CP1279,1,92,0,0,1
U0163,CP1622,0,0,1,0,3
U0163,CP1702,1,172,0,0,1
U0163,CP1906,1,28,0,0,1
U0163,CP1935,1,9,0,0,1
U0163,CP2177,1,264,0,0,1
U0163,CP2464,1,123,0,0,1
U0164,CP0044,1,291,0,0,1
U0164,CP0352,1,255,0,0,1
U0164,CP0623,0,0,1,0,3
U0164,CP0662,0,0,0,1,5
U0164,CP0742,1,250,0,0,1
U0164,CP0792,0,0,0,1,5
U0164,CP0927,0,0,1,0,3
U0164,CP1012,0,0,0,1,5
U0164,CP1117,1,120,0,0,1
U0164,CP1175,1,63,0,0,1
U0164,CP1233,0,0,1,0,3
U0164,CP1307,1,12,0,0,1
U0164,CP1458,1,178,0,0,1
U0164,CP1610,1,95,0,0,1
U0164,CP1617,1,116,0,0,1
U0164,CP1653,1,216,0,0,1
U0164,CP2048,1,57,0,0,1
U0164,CP2170,1,60,0,0,1
U0164,CP2356,1,18,0,0,1
U0164,CP2378,0,0,0,1,5
U0165,CP0450,1,183,0,0,1
U0165,CP0482,1,192,0,0,1
U0165,CP0511,1,255,0,0,1
U0165,CP0640,1,162,0,0,1
U0165,CP0741,0,0,0,1,5
U0165,CP0828,0,0,1,0,3
U0165,CP0835,1,89,0,0,1
U0165,CP1077,1,196,0,0,1
U0165,CP1142,0,0,1,0,3
U0165,CP1146,1,111,0,0,1
U0165,CP1329,0,0,1,0,3
U0165,CP1353,0,0,1,0,3
U0165,CP1534,1,92,0,0,1
U0165,CP1674,1,32,0,0,1
U0165,CP1923,0,0,1,0,3
U0165,CP2080,1,71,0,0,1
U0165,CP2274,1,192,0,0,1
U0166,CP0034,1,189,0,0,1
U0166,CP0155,1,258,0,0,1
U0166,CP0233,1,64,0,0,1
U0166,CP0611,1,207,0,0,1
U0166,CP0888,0,0,0,1,5
U0166,CP1480,1,45,0,0,1
U0166,CP1574,1,17,0,0,1
U0166,CP1613,1,249,0,0,1
U0166,CP1801,0,0,0,1,5
U0166,CP2020,0,0,0,1,5
U0166,CP2110,1,173,0,0,1
U0166,CP2212,1,268,0,0,1
U0166,CP2324,1,297,0,0,1
U0166,CP2401,1,60,0,0,1
U0166,CP2439,0,0,0,1,5
U0167,CP0087,1,128,0,0,1
U0167,CP0147,0,0,0,1,5
U0167,CP0262,1,147,0,0,1
U0167,CP0375,0,0,0,1,5
U0167,CP0419,0,0,1,0,3
U0167,CP0564,1,223,0,0,1
U0167,CP0625,1,295,0,0,1
U0167,CP0704,1,50,0,0,1
U0167,CP0735,1,5,0,0,1
U0167,CP0748,0,0,0,1,5
U0167,CP0838,1,146,0,0,1
U0167,CP0868,1,71,0,0,1
U0167,CP0913,0,0,1,0,3
U0167,CP0989,0,0,1,0,3
U0167,CP0997,0,0,1,0,3
U0167,CP1191,1,74,0,0,1
U0167,CP1198,1,249,0,0,1
U0167,CP1827,1,156,0,0,1
U0167,CP1828,1,54,0,0,1
U0167,CP2310,1,88,0,0,1
U0167,CP2379,1,65,0,0,1
U0167,CP2468,1,40,0,0,1
U0168,CP0148,1,146,0,0,1
U0168,CP0352,1,131,0,0,1
U0168,CP0429,1,245,0,0,1
U0168,CP0538,0,0,1,0,3
U0168,CP0547,0,0,0,1,5
U0168,CP0643,1,100,0,0,1
U0168,CP1548,0,0,1,0,3
U0168,CP1630,1,142,0,0,1
U0168,CP1654,1,135,0,0,1
U0168,CP1735,1,91,0,0,1
U0168,CP2106,1,79,0,0,1
U0168,CP2388,1,108,0,0,1
U0168,CP2427,1,212,0,0,1
U0168,CP2441,1,154,0,0,1
U0169,CP0182,1,180,0,0,1
U0169,CP0320,0,0,1,0,3
U0169,CP0330,0,0,1,0,3
U0169,CP0404,1,61,0,0,1
U0169,CP0427,1,135,0,0,1
U0169,CP0644,1,244,0,0,1
U0169,CP0769,1,27,0,0,1
U0169,CP0942,0,0,1,0,3
U0169,CP1068,1,73,0,0,1
U0169,CP1224,1,112,0,0,1
U0169,CP1599,1,260,0,0,1
U0169,CP1796,1,119,0,0,1
U0169,CP1850,1,72,0,0,1
U0169,CP1986,1,248,0,0,1
U0169,CP2207,0,0,1,0,3
U0169,CP2465,1,162,0,0,1
U0170,CP0023,1,35,0,0,1
U0170,CP0044,1,169,0,0,1
U0170,CP0311,0,0,1,0,3
U0170,CP0445,0,0,1,0,3
U0170,CP0618,1,189,0,0,1
U0170,CP1030,0,0,1,0,3
U0170,CP1453,0,0,0,1,5
U0170,CP1801,1,25,0,0,1
U0170,CP1804,0,0,1,0,3
U0170,CP2075,0,0,0,1,5
U0170,CP2085,1,290,0,0,1
U0170,CP2136,1,109,0,0,1
U0170,CP2408,1,193,0,0,1
U0171,CP0079,1,233,0,0,1
U0171,CP0153,1,125,0,0,1
U0171,CP0252,1,295,0,0,1
U0171,CP0528,1,120,0,0,1
U0171,CP0874,0,0,1,0,3
U0171,CP0959,0,0,1,0,3
U0171,CP1113,0,0,0,1,5
U0171,CP1522,1,25,0,0,1
U0171,CP1530,1,280,0,0,1
U0171,CP1690,1,182,0,0,1
U0171,CP1791,1,264,0,0,1
U0171,CP2171,1,283,0,0,1
U0171,CP2204,1,161,0,0,1
U0172,CP0182,1,151,0,0,1
U0172,CP0452,1,19,0,0,1
U0172,CP0495,1,298,0,0,1
U0172,CP0571,0,0,1,0,3
U0172,CP0826,1,188,0,0,1
U0172,CP1105,1,254,0,0,1
U0172,CP1244,1,164,0,0,1
U0172,CP1324,1,46,0,0,1
U0172,CP1685,1,20,0,0,1
U0172,CP1795,1,122,0,0,1
U0172,CP1833,0,0,1,0,3
U0172,CP1878,1,47,0,0,1
U0172,CP2058,0,0,0,1,5
U0172,CP2072,0,0,1,0,3
U0172,CP2094,1,249,0,0,1
U0172,CP2149,0,0,1,0,3
U0172,CP2211,0,0,1,0,3
U0173,CP0012,1,271,0,0,1
U0173,CP0240,0,0,1,0,3
